-1.101323838131185617e+00,1.993531059437380293e+00,0.000000000000000000e+00,6.801637680370729022e-01
1.679372015789805037e-02,8.146010960421355973e-01,1.000000000000000000e+00,6.162860137675202354e-01
2.584960046589922511e-01,1.097805512753779800e+00,0.000000000000000000e+00,6.089083496613201252e-01
-4.749772820388088457e-01,-5.941711077408948771e-01,1.000000000000000000e+00,6.204066206268783468e-01
1.028182743455100523e+00,-2.100129515675747793e+00,0.000000000000000000e+00,5.295253148830438850e-01
-4.201521814604287641e-01,-4.793141518881225555e-02,1.000000000000000000e+00,6.249783017548727893e-01
1.197431624021756402e-01,-3.938577481905587430e-01,1.000000000000000000e+00,5.956740211723908773e-01
-2.191677285612392279e+00,6.744823177091844313e-01,0.000000000000000000e+00,7.094027956511160804e-01
-9.661998538651866975e-01,1.607737900724360403e+00,0.000000000000000000e+00,6.697861619009887191e-01
-8.687656102574499162e-01,7.592085990249314298e-01,1.000000000000000000e+00,6.551461252188974793e-01
1.015901344152099428e+00,-1.820468433672672415e+00,0.000000000000000000e+00,5.339455468649733083e-01
-1.690378974249114208e+00,3.797578894522555815e-01,0.000000000000000000e+00,6.855706833354985319e-01
-3.768778067790892750e-01,2.297639771156458455e+00,0.000000000000000000e+00,6.528035544476155083e-01
1.422073812624077949e+00,6.530302338406366314e-01,0.000000000000000000e+00,5.482536050699310382e-01
-1.036213328131457390e+00,1.393294833623899276e+00,0.000000000000000000e+00,6.701670648892011917e-01
-1.270354676340630373e+00,-1.805850607121912421e-01,0.000000000000000000e+00,6.609613610547715457e-01
-9.667993479043197613e-01,1.427440676490289440e-01,1.000000000000000000e+00,6.517541306123908473e-01
-1.264165250853368727e+00,-6.011407806494100114e-01,0.000000000000000000e+00,6.554890296741846534e-01
-2.743783314296571740e-01,6.350421017694954928e-01,1.000000000000000000e+00,6.271835446567031180e-01
-8.657250631966308119e-02,2.404092206694604938e-01,1.000000000000000000e+00,6.135334234362525008e-01
-1.205295643462936939e+00,1.325473396038884699e+00,0.000000000000000000e+00,6.765264987997845481e-01
4.447768443101595692e-01,-1.011788432913081071e+00,0.000000000000000000e+00,5.721756106333409919e-01
4.263083612737579853e-01,-1.563745759069284258e+00,0.000000000000000000e+00,5.656048100162585079e-01
-7.733169428497755904e-01,-6.206529664421608916e-02,1.000000000000000000e+00,6.406391686344112824e-01
1.800196567349271914e+00,9.937382633914190189e-01,0.000000000000000000e+00,5.347821913143301353e-01
-2.744281299465239909e-01,5.492411674321621140e-01,1.000000000000000000e+00,6.260816988034506592e-01
3.416974942827097350e-01,1.814171755152273469e-01,1.000000000000000000e+00,5.929709549311076300e-01
-5.912805223905730490e-01,-2.081918500320686580e-02,1.000000000000000000e+00,6.330358978746759568e-01
7.441915370829765841e-02,1.250110815215700333e+00,0.000000000000000000e+00,6.193149257651719974e-01
7.244340947171121758e-01,2.859031216747878745e-01,1.000000000000000000e+00,5.764249979858893091e-01
-5.696434839609845757e-02,-9.619340240344067539e-01,1.000000000000000000e+00,5.963654518593416443e-01
9.584734947438975361e-01,2.121443208833075023e+00,0.000000000000000000e+00,5.899805993419231509e-01
-1.050690288999988953e+00,8.695604179373127296e-02,0.000000000000000000e+00,6.547278426440958921e-01
1.798866056443569228e+00,1.488857005622436391e+00,0.000000000000000000e+00,5.416141172458968089e-01
5.401773039343331639e-01,-5.201053530269512670e-01,1.000000000000000000e+00,5.742854224295901311e-01
-1.665124488374053691e+00,-8.125299755317416661e-01,0.000000000000000000e+00,6.701890680429407610e-01
8.745414126872814720e-01,1.252069443085150224e+00,0.000000000000000000e+00,5.823124901833534039e-01
1.758687407512880663e+00,5.684235691400977286e-01,0.000000000000000000e+00,5.309542009233442217e-01
-1.541042815989642767e+00,8.759055564646749392e-01,0.000000000000000000e+00,6.852379137938217069e-01
3.113016771573731689e-01,-5.913722241131135204e-01,1.000000000000000000e+00,5.840995627116934985e-01
4.792512574352549293e-01,-1.385159820366428596e+00,0.000000000000000000e+00,5.655067436276888238e-01
-2.295982328297947461e+00,1.123379072637961801e-01,0.000000000000000000e+00,7.071753851001071345e-01
-2.738158575663172112e-01,-2.758768272668385091e+00,0.000000000000000000e+00,5.825824502274492556e-01
4.003936783121565535e-01,-1.285340981382651293e+00,0.000000000000000000e+00,5.705894504493236319e-01
-2.395433919262290601e-01,2.035670660730511672e-01,1.000000000000000000e+00,6.200348932950821013e-01
1.701159009831226587e+00,2.065748135617843761e+00,0.000000000000000000e+00,5.541456994933776636e-01
2.128777362835679587e-01,-3.036276751207260372e+00,0.000000000000000000e+00,5.558058186024911196e-01
-3.937187604891567716e-01,-1.341894845863460528e+00,0.000000000000000000e+00,6.069384684104832672e-01
2.099137182631384269e-01,8.797957325792784555e-01,1.000000000000000000e+00,6.082863735186277987e-01
1.712505708389124415e+00,5.598087902157408147e-01,0.000000000000000000e+00,5.330561123578593241e-01
1.120343900660340619e+00,3.068088440002913510e-03,0.000000000000000000e+00,5.538212502054844499e-01
1.330073350506007390e+00,6.398325014059393911e-01,0.000000000000000000e+00,5.524694151284591515e-01
1.061822335529237993e+00,-1.201068283900494249e+00,0.000000000000000000e+00,5.402111878325954741e-01
1.565651939239403267e+00,-4.786019303283621795e-01,0.000000000000000000e+00,5.258910615585110637e-01
-4.455700604958299782e-01,6.578561271690526180e-01,1.000000000000000000e+00,6.351694704567758532e-01
6.556044653853667636e-01,1.565288619725086622e-02,1.000000000000000000e+00,5.760403348886062869e-01
-6.882802140332967555e-01,2.716418865078997213e-01,1.000000000000000000e+00,6.410848469576884145e-01
-7.202813084084964679e-01,-3.605091982343470725e-01,1.000000000000000000e+00,6.344801830725350644e-01
-3.107209166606151457e-02,3.427622258756821139e-01,1.000000000000000000e+00,6.123268508204490201e-01
-6.802521127533065481e-01,-1.810040797774294496e+00,0.000000000000000000e+00,6.139703815452950408e-01
1.013206421328471496e+00,7.699238463856451498e-01,0.000000000000000000e+00,5.692971550817679249e-01
-3.239753705509890169e-01,-1.104892987993810971e+00,0.000000000000000000e+00,6.068359248701921116e-01
2.467467646744745113e-01,2.915980381132997623e-01,1.000000000000000000e+00,5.988444222768648517e-01
-8.361706919824157813e-01,-5.248872368535966171e-01,1.000000000000000000e+00,6.375668014658403271e-01
-7.358349707639032511e-01,2.102545105316343310e+00,0.000000000000000000e+00,6.659574180566446566e-01
-2.631625997374615888e-01,-2.974741879227433827e-01,1.000000000000000000e+00,6.146021405911904489e-01
-2.559183526510576678e-01,7.671120956485115716e-01,1.000000000000000000e+00,6.280482684049965014e-01
8.408469378641139080e-01,3.249964763383087485e-01,1.000000000000000000e+00,5.714548918768512786e-01
-1.794658955717697291e-01,-3.177499174935903281e-01,1.000000000000000000e+00,6.105024814116671861e-01
1.474893366618111878e+00,-1.453963361009570354e-01,0.000000000000000000e+00,5.348199658181658211e-01
-1.453410193828422736e+00,-4.257771706678656898e-01,0.000000000000000000e+00,6.658417277153817482e-01
-1.139871728229312348e-01,-1.234918029154965291e+00,0.000000000000000000e+00,5.954009964293678348e-01
1.652332966747860565e+00,-7.801127443343954804e-01,0.000000000000000000e+00,5.175774283434124712e-01
-9.030014240757336941e-01,9.757559890893116039e-01,1.000000000000000000e+00,6.593182166773864372e-01
4.467730554792093134e-01,3.349757857690154328e-01,1.000000000000000000e+00,5.901100281503234291e-01
6.279981067379339366e-02,-4.502792450828004833e-01,1.000000000000000000e+00,5.975729914522721620e-01
-3.703806458141790103e-01,-3.891483124442127739e-01,1.000000000000000000e+00,6.183042589950612511e-01
-1.237490518449567478e+00,-1.237490518449567478e+00,1.000000000000000000e+00,6.463666395582329249e-01
4.648493584654662669e-01,4.648493584654662669e-01,1.000000000000000000e+00,5.909933710267711859e-01
1.006031530111400896e-01,1.006031530111400896e-01,1.000000000000000000e+00,6.030914459771524738e-01
-2.956023603462332172e-01,-2.956023603462332172e-01,1.000000000000000000e+00,6.161089108506273559e-01
-1.412259994615731262e+00,-1.412259994615731262e+00,1.000000000000000000e+00,6.518624002225538172e-01
8.439958388327472028e-01,8.439958388327472028e-01,1.000000000000000000e+00,5.782824766456432508e-01
2.257884187700877066e-01,2.257884187700877066e-01,1.000000000000000000e+00,5.989469406096938897e-01
-1.356857674342732745e+00,-1.356857674342732745e+00,1.000000000000000000e+00,6.501245207674906101e-01
-5.327237866756607820e-01,-5.327237866756607820e-01,1.000000000000000000e+00,6.238220676014636368e-01
-1.872186411052088051e-01,-1.872186411052088051e-01,1.000000000000000000e+00,6.125635629937106197e-01
4.278983763737773671e-01,4.278983763737773671e-01,1.000000000000000000e+00,5.922259609734322749e-01
4.977749898716921084e-01,4.977749898716921084e-01,1.000000000000000000e+00,5.898940913985483148e-01
1.353571352638639036e+00,1.353571352638639036e+00,1.000000000000000000e+00,5.610371737979813478e-01
9.188605708130186400e-01,9.188605708130186400e-01,1.000000000000000000e+00,5.757597580359966605e-01
-6.552339352996088273e-01,-6.552339352996088273e-01,1.000000000000000000e+00,6.277829262382681463e-01
-1.102134673790173824e+00,-1.102134673790173824e+00,1.000000000000000000e+00,6.420834408433213625e-01
-2.226726477065349430e-01,-2.226726477065349430e-01,1.000000000000000000e+00,6.137246346656001217e-01
1.395215860185662349e-01,1.395215860185662349e-01,1.000000000000000000e+00,6.018045283629316344e-01
6.712691063586392337e-01,6.712691063586392337e-01,1.000000000000000000e+00,5.840870843296006587e-01
1.358061481177675667e+00,1.358061481177675667e+00,1.000000000000000000e+00,5.608844956954458505e-01
-1.237490518449567478e+00,1.237490518449567478e+00,1.000000000000000000e+00,6.768276810390628784e-01
4.648493584654662669e-01,-4.648493584654662669e-01,1.000000000000000000e+00,5.785782503146370548e-01
1.006031530111400896e-01,-1.006031530111400896e-01,1.000000000000000000e+00,6.004394557090004803e-01
-2.956023603462332172e-01,2.956023603462332172e-01,1.000000000000000000e+00,6.237700636487303330e-01
-1.412259994615731262e+00,1.412259994615731262e+00,1.000000000000000000e+00,6.862370295280010302e-01
8.439958388327472028e-01,-8.439958388327472028e-01,1.000000000000000000e+00,5.554921167320078235e-01
2.257884187700877066e-01,-2.257884187700877066e-01,1.000000000000000000e+00,5.929664960495328874e-01
-1.356857674342732745e+00,1.356857674342732745e+00,1.000000000000000000e+00,6.832703143298078929e-01
-5.327237866756607820e-01,5.327237866756607820e-01,1.000000000000000000e+00,6.374706744111903189e-01
-1.872186411052088051e-01,1.872186411052088051e-01,1.000000000000000000e+00,6.174396920967544222e-01
4.278983763737773671e-01,-4.278983763737773671e-01,1.000000000000000000e+00,5.808115921754498645e-01
4.977749898716921084e-01,-4.977749898716921084e-01,1.000000000000000000e+00,5.765854881330469972e-01
1.353571352638639036e+00,-1.353571352638639036e+00,1.000000000000000000e+00,5.241009727922825157e-01
9.188605708130186400e-01,-9.188605708130186400e-01,1.000000000000000000e+00,5.509018718949875160e-01
-6.552339352996088273e-01,6.552339352996088273e-01,1.000000000000000000e+00,6.444642202156457556e-01
-1.102134673790173824e+00,1.102134673790173824e+00,1.000000000000000000e+00,6.694401317982647814e-01
-2.226726477065349430e-01,2.226726477065349430e-01,1.000000000000000000e+00,6.195149617926655194e-01
1.395215860185662349e-01,-1.395215860185662349e-01,1.000000000000000000e+00,5.981210415443178885e-01
6.712691063586392337e-01,-6.712691063586392337e-01,1.000000000000000000e+00,5.660453407139632853e-01
1.358061481177675667e+00,-1.358061481177675667e+00,1.000000000000000000e+00,5.238231511490215597e-01
